provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion
30,Entre Ríos,Gualeguaychú,1,652/13,ORDINARIO DAÑ‘OS Y PERJUICIOS,2013-11-22,2013-11-22,2018-10-30,concilio,2018-10-30,,,,2018-10-30,Conciliación
30,Entre Ríos,Gualeguaychú,1,250/17,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-09-30,2016-09-30,2018-09-04,no concilio,2018-09-04,2018-10-31,,2018-12-12,2018-12-19,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,267/17,COBRO DE PESOS,2017-08-15,2017-08-15,2019-02-07,no concilio,2019-02-07,2019-05-08,,,,
30,Entre Ríos,Gualeguaychú,1,330/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-12,2018-09-12,2019-02-12,concilio,,,,,2019-02-12,Conciliación
30,Entre Ríos,Gualeguaychú,1,226/17,USUCAPION,2016-04-20,2016-04-20,2019-05-16,no concilio,,,,,,
30,Entre Ríos,Gualeguaychú,1,27/18,SUMARISIMO (CIVIL),2017-11-17,2017-11-17,2019-05-21,no concilio,2019-05-21,2019-08-07,,,,
30,Entre Ríos,Gualeguaychú,1,274/16,ORDINARIO ESCRITURACION,2016-09-02,2016-09-02,2019-05-23,no concilio,2019-05-23,2019-08-08,,,,
30,Entre Ríos,Gualeguaychú,1,344/18,ORDINARIO CUMPLIMIENTO DE CONTRATO,2018-09-21,2018-09-21,2019-05-30,concilio,,,,,2019-05-30,Conciliación
30,Entre Ríos,Gualeguaychú,1,226/17,USUCAPION,2016-04-20,2016-04-20,2019-05-31,no concilio,,,,,,
30,Entre Ríos,Gualeguaychú,1,537/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-12-27,2018-12-27,2019-06-11,no concilio,2019-06-11,,,,,
30,Entre Ríos,Gualeguaychú,1,300/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-31,2018-08-31,2019-06-13,no concilio,2019-06-13,2019-08-14,,,,
30,Entre Ríos,Gualeguaychú,1,187/16,ORDINARIO DAÑOS Y PERJUICIOS,2016-06-24,2016-06-24,2019-06-24,concilio,,,,,2019-06-24,Conciliación
30,Entre Ríos,Gualeguaychú,1,286/18,SUMARISIMO (CIVIL),2018-08-24,2018-08-24,2019-06-27,concilio,,,,,2019-06-27,Conciliación
30,Entre Ríos,Gualeguaychú,1,349/18,SUMARISIMO (CIVIL),2018-09-21,2018-09-21,2019-07-26,no concilio,,,,,,
30,Entre Ríos,Gualeguaychú,1,481/18,ORDINARIO (CIVIL),2018-12-13,2018-12-13,2019-08-15,no concilio,2019-08-15,2019-11-13,,,,
30,Entre Ríos,Gualeguaychú,1,211/18,USUCAPION,2018-06-27,2018-06-27,2019-08-20,no concilio,2019-08-20,2019-10-03,,,,
30,Entre Ríos,Gualeguaychú,1,268/17,COBRO DE PESOS,2017-08-15,2017-08-15,2019-03-12,no concilio,2019-03-12,2019-05-22,no concilio,,,
30,Entre Ríos,Gualeguaychú,1,149/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-11,2018-05-11,2019-07-24,no concilio,2019-07-24,2019-09-13,no concilio,,,
30,Entre Ríos,Gualeguaychú,1,42/19,ORDINARIO ACCION REIVINDICATORIA,2018-06-22,2018-06-22,,,,,no concilio,,,
30,Entre Ríos,Gualeguaychú,1,298/12,USUCAPION,2012-07-10,2012-07-10,2018-10-23,no concilio,2018-10-23,2018-12-19,no concilio,2019-03-19,2019-03-22,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,30/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-26,2018-02-26,,,,,no concilio,2019-03-18,2019-03-27,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,251/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-03,2018-08-03,2019-02-21,concilio,,,,2019-02-21,2019-02-21,Conciliación
30,Entre Ríos,Gualeguaychú,1,289/15,USUCAPION,2015-06-23,2015-06-23,2019-04-23,no concilio,2019-04-23,2019-06-05,,2019-07-30,2019-08-15,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,523/15,USUCAPION,2015-11-05,2015-11-05,2019-06-18,no concilio,2019-06-18,2019-08-14,,2019-09-16,2019-09-24,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,106/18,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-16,2018-04-16,2019-02-21,no concilio,2019-02-21,2019-05-15,no concilio,2019-08-12,2019-08-21,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,340/18,SUMARISIMO (CIVIL),2018-09-19,2018-09-19,2019-03-20,no concilio,2019-03-20,2019-05-09,no concilio,2019-05-22,2019-05-27,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,480/18,SUMARISIMO (CIVIL),2018-12-12,2018-12-12,2019-05-07,no concilio,2019-05-07,2019-06-12,no concilio,2019-06-24,2019-06-28,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,151/16,USUCAPION,2016-05-17,2016-05-17,,,,,no concilio,2019-02-20,2019-02-25,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,1,173,USUCAPION,2014-11-13,2014-11-13,,,,,,,,
30,Entre Ríos,Gualeguaychú,1,79/17,USUCAPION,2017-03-30,2017-03-30,,,,,,,,
30,Entre Ríos,Gualeguaychú,1,84/18,ORDINARIO SIMULACION,2018-03-28,2018-03-28,,,,,,,,
30,Entre Ríos,Gualeguaychú,2,10584,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-08-09,2016-08-09,2018-09-04,concilio,,,,,2018-09-04,Conciliación
30,Entre Ríos,Gualeguaychú,2,11390,SUMARISIMO (CIVIL),2018-04-18,2018-04-18,,,,,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,10923,DESALOJO Y COBRO ALQUILERES,2017-03-27,2017-03-27,2019-02-12,concilio,,,,,2019-02-12,Conciliación
30,Entre Ríos,Gualeguaychú,2,10740,ORDINARIO RESTRICCIONES Y LIMITES AL DOMINIO,2016-12-07,2016-12-07,2019-04-23,no concilio,2019-04-23,2019-07-24,,,,
30,Entre Ríos,Gualeguaychú,2,11603,ORDINARIO,2018-09-05,2018-09-05,2019-05-14,no concilio,2019-05-14,,,,,
30,Entre Ríos,Gualeguaychú,2,10557,USUCAPION,2016-07-26,2016-07-26,2019-06-18,no concilio,2019-06-18,2019-09-18,,,,
30,Entre Ríos,Gualeguaychú,2,9331,ORDINARIO DAÑOS Y PERJUICIOS,2014-07-07,2014-07-07,2019-06-25,no concilio,2019-06-25,2019-09-11,,,,
30,Entre Ríos,Gualeguaychú,2,10882,USUCAPION,2017-04-21,2017-04-21,2019-07-02,no concilio,2019-07-02,2019-09-25,,,,
30,Entre Ríos,Gualeguaychú,2,11694,ORDINARIO DAÑOS Y PERJUICIOS,2018-10-30,2018-10-30,2019-08-13,concilio,,,,,2019-08-13,Conciliación
30,Entre Ríos,Gualeguaychú,2,11133,ORDINARIO DAÑOS Y PERJUICIOS,2016-08-25,2016-08-25,2019-09-03,no concilio,2019-09-03,2019-10-30,,,,
30,Entre Ríos,Gualeguaychú,2,11961,ORDINARIO DAÑOS Y PERJUICIOS,2019-04-12,2019-04-12,2019-09-19,no concilio,2019-09-19,2019-12-04,,,,
30,Entre Ríos,Gualeguaychú,2,11379,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-04-12,2018-04-12,2018-10-23,no concilio,2018-10-23,2019-02-27,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,9403,USUCAPION,2014-08-29,2014-08-29,2019-03-14,no concilio,2019-03-14,2019-04-24,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,11055,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-08,2017-09-08,2019-04-09,no concilio,2019-04-09,2019-07-04,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,11589,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-29,2018-08-29,2019-05-16,no concilio,2019-05-16,2019-08-14,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,11620,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-13,2018-09-13,2019-05-21,no concilio,2019-05-21,2019-08-07,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,11689,INTERDICTO DE RECOBRAR,2018-10-26,2018-10-26,2019-05-28,no concilio,2019-05-28,2019-08-21,,,,
30,Entre Ríos,Gualeguaychú,2,11417,USUCAPION,2018-05-04,2018-05-04,2019-05-30,no concilio,2019-05-30,2019-08-28,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,10282,ORDINARIO DAÑOS Y PERJUICIOS,2016-02-25,2016-02-25,,,,,no concilio,,,
30,Entre Ríos,Gualeguaychú,2,11081,USUCAPION,2017-09-25,2017-09-25,2018-10-16,no concilio,2018-10-16,2018-12-12,,2019-03-01,2019-04-30,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11171,USUCAPION,2017-11-15,2017-11-15,2018-08-02,,,,,2019-04-11,2019-05-13,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11218,USUCAPION,2017-12-07,2017-12-07,2018-09-11,no concilio,2018-09-11,2018-10-24,,2019-05-20,2019-06-21,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11360,SUMARISIMO (CIVIL),2018-03-26,2018-03-26,2018-10-25,no concilio,2018-10-25,,,2019-06-19,2019-06-26,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11392,ORDINARIO ACCION REIVINDICATORIA,2018-04-19,2018-04-19,2018-09-06,no concilio,2018-09-06,,,2019-03-21,2019-05-02,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11425,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-09,2018-05-09,2019-03-21,no concilio,2019-03-21,2019-05-27,,2019-08-15,2019-08-27,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11718,SUMARISIMO (CIVIL),2018-11-09,2018-11-09,2019-05-23,no concilio,,,,2019-09-02,2019-09-12,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11428,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-11,2018-05-11,2019-02-14,no concilio,2019-02-14,2019-05-15,no concilio,2019-05-20,2019-06-18,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11359,ORDINARIO EXCLUSION HEREDITARIA,2018-03-26,2018-03-26,2019-05-22,no concilio,2019-05-22,2019-07-31,no concilio,2019-08-26,2019-08-30,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,10998,SUMARISIMO,2017-08-02,2017-08-02,,,,,no concilio,2019-03-21,2019-03-26,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,2,11649,ORDINARIO DAÑOS Y PERJUICIOS,2018-10-02,2018-10-02,,,,,,,,
30,Entre Ríos,Gualeguaychú,2,9472,ORDINARIO DAÑOS Y PERJUICIOS,2014-09-30,2014-09-30,,,,,,,,
30,Entre Ríos,Gualeguaychú,3,5005,ORDINARIO ACCION DE PETICION DE HERENCIA,2014-06-27,2014-06-27,2018-11-28,no concilio,,,,,,
30,Entre Ríos,Gualeguaychú,3,5903,ORDINARIO ACCION REIVINDICATORIA,2015-11-19,2015-11-19,2018-11-13,concilio,,,,2018-11-13,2018-11-13,Conciliación
30,Entre Ríos,Gualeguaychú,3,6399,USUCAPION,2016-12-28,2016-12-28,2018-09-12,no concilio,2018-09-12,2018-10-23,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,6517,DESALOJO,2017-04-17,2017-04-17,2018-09-24,concilio,,,,,2018-09-24,Conciliación
30,Entre Ríos,Gualeguaychú,3,6745,SUMARISIMO,2017-10-12,2017-10-12,2018-10-10,no concilio,,,,2018-11-06,2018-11-07,Transacción
30,Entre Ríos,Gualeguaychú,3,7046,SUMARISIMO,2018-05-09,2018-05-09,2018-09-27,no concilio,2018-09-27,2018-11-06,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7082,SUMARISIMO,2017-05-10,2017-05-10,2018-08-29,concilio,,,,2018-08-29,2018-08-29,Conciliación
30,Entre Ríos,Gualeguaychú,3,7097,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-06-01,2018-06-01,2018-09-26,concilio,,,,,2018-09-26,Conciliación
30,Entre Ríos,Gualeguaychú,3,7132,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-01,2018-02-01,2018-10-31,no concilio,,,,,,
30,Entre Ríos,Gualeguaychú,3,6957,USUCAPION,2015-03-10,2015-03-10,2018-09-19,no concilio,2018-09-19,2018-09-19,,2018-12-17,2018-12-19,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,6987,SUMARISIMO,2018-03-28,2018-03-28,,,,,no concilio,2018-12-11,2018-12-13,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,7006,RENDICION DE CUENTAS,2017-08-03,2017-08-03,2018-09-18,no concilio,2018-09-18,2018-10-30,no concilio,2018-12-03,2018-12-04,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,6707,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-15,2017-09-15,2018-11-07,concilio,,,,,2018-11-07,Conciliación
30,Entre Ríos,Gualeguaychú,3,7118,ORDINARIO ACCION REIVINDICATORIA,2018-06-22,2018-06-22,2019-02-13,no_realizada,,,,,,
30,Entre Ríos,Gualeguaychú,3,6666,COBRO DE PESOS,2017-08-15,2017-08-15,2019-05-23,no concilio,2019-05-23,2019-08-21,,,,
30,Entre Ríos,Gualeguaychú,3,7177,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-08,2018-08-08,2019-05-29,no concilio,2019-05-29,2019-09-05,,,,
30,Entre Ríos,Gualeguaychú,3,7327,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-06,2018-11-06,2019-06-12,no concilio,2019-06-12,2019-09-17,,,,
30,Entre Ríos,Gualeguaychú,3,7381,USUCAPION,2018-12-12,2018-12-12,2019-07-31,no concilio,2019-07-31,2019-10-01,,,,
30,Entre Ríos,Gualeguaychú,3,7580,SUMARISIMO (CIVIL),2019-04-16,2019-04-16,2019-08-21,no concilio,2019-08-21,2019-11-05,,,,
30,Entre Ríos,Gualeguaychú,3,5873,USUCAPION,2015-10-29,2015-10-29,2019-08-27,no concilio,2019-08-27,,,,,
30,Entre Ríos,Gualeguaychú,3,6505,COBRO DE PESOS,2017-04-07,2017-04-07,2018-11-20,no concilio,2018-11-20,2019-02-12,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7486,SUMARISIMO,2019-02-19,2019-02-19,2019-04-24,no concilio,,,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,4982,ORDINARIO DAÑOS Y PERJUICIOS,2014-06-11,2014-06-11,2019-05-21,no concilio,2019-05-21,2019-08-13,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,4982,ORDINARIO DAÑOS Y PERJUICIOS,2014-06-11,2014-06-11,2019-05-21,no concilio,2019-05-21,2019-08-13,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,6725,USUCAPION,2017-09-25,2017-09-25,2019-05-21,no concilio,2019-05-21,2019-06-24,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,6732,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-28,2017-09-28,2019-05-28,no concilio,2019-05-28,2019-08-28,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7178,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-09,2018-08-09,2019-05-30,no concilio,2019-05-30,2019-09-10,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7196,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-17,2018-08-17,2019-06-05,no concilio,2019-06-05,2019-09-04,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,6360,USUCAPION,2016-11-24,2016-11-24,2019-06-11,no concilio,2019-06-11,2019-08-05,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,6772,USUCAPION,2017-11-03,2017-11-03,2019-06-25,no concilio,2019-06-25,2019-09-12,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7005,SUMARISIMO,2018-04-11,2018-04-11,,,,,no concilio,,,
30,Entre Ríos,Gualeguaychú,3,7172,SUMARISIMO,2018-08-07,2018-08-07,2018-10-16,no concilio,2018-10-16,2018-12-11,,2019-08-08,2019-08-30,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,7148,ORDINARIO,2018-07-04,2018-07-04,2018-10-24,no concilio,,,no concilio,2019-02-20,2019-02-21,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,6922,SUMARISIMO,2018-02-19,2018-02-19,2019-04-25,no concilio,,,,2019-08-07,2019-08-08,Transacción
30,Entre Ríos,Gualeguaychú,3,7533,DESALOJO Y COBRO ALQUILERES,2019-03-22,2019-03-22,2019-06-26,concilio,2019-06-26,,,2019-06-26,2019-06-27,Conciliación
30,Entre Ríos,Gualeguaychú,3,6914,COBRO DE PESOS,2018-02-09,2018-02-09,2018-09-25,no concilio,,,no concilio,2019-04-09,2019-04-11,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,7180,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-09,2018-08-09,2018-12-04,no concilio,,,no concilio,2019-08-09,2019-09-06,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,7242,DESALOJO,2018-09-13,2018-09-13,2019-02-19,no concilio,2019-02-19,2019-04-03,no_realizada,2019-05-22,2019-05-23,Conciliación
30,Entre Ríos,Gualeguaychú,3,7348,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-23,2018-11-23,2019-05-16,no concilio,2019-05-16,2019-07-03,no concilio,2019-08-23,2019-09-11,Sent.Definitiva
30,Entre Ríos,Gualeguaychú,3,6960,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-13,2018-03-13,,,,,,,,
30,Entre Ríos,Gualeguaychú,3,7526,USUCAPION,2019-03-20,2019-03-20,,,,,,,,
30,Entre Ríos,Gualeguaychú,3,7455,USUCAPION,2019-02-04,2019-02-04,,,,,,,,
30,Entre Ríos,Gualeguaychú,3,7476,ORDINARIO DAÑOS Y PERJUICIOS,2019-02-14,2019-02-14,,,,,,,,
30,Entre Ríos,Islas del Ibicuy,1,413/,,2016-06-07,2016-06-07,2018-08-01,no concilio,,,,,,
30,Entre Ríos,Islas del Ibicuy,1,848/,DESALOJO,2018-10-10,2018-10-10,2019-02-28,no concilio,2019-02-28,2019-04-08,,2019-05-13,2019-05-14,Sent.Definitiva
30,Entre Ríos,Islas del Ibicuy,1,551/,,2017-03-07,2017-03-07,2018-09-26,no concilio,,2019-02-11,no concilio,2019-02-28,2019-03-12,Sent.Definitiva
30,Entre Ríos,Islas del Ibicuy,1,853/,DESALOJO,2018-10-17,2018-10-17,,,,,,,,
30,Entre Ríos,La Paz,1,4344,ORDINARIO DAÑ‘OS Y PERJUICIOS,2015-02-06,2015-02-06,2018-09-18,concilio,,,,2018-09-19,2018-10-01,Conciliación
30,Entre Ríos,La Paz,1,4795,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-05-26,2016-05-26,2018-08-09,no concilio,,,no concilio,2018-12-04,2018-12-11,Sent.Definitiva
30,Entre Ríos,La Paz,1,4959,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-12-28,2016-12-28,,,,,no concilio,2018-12-07,2018-12-13,Sent.Definitiva
30,Entre Ríos,La Paz,1,5055,DESALOJO,2017-05-15,2017-05-15,,,,,no concilio,2018-12-10,2018-12-21,Sent.Definitiva
30,Entre Ríos,La Paz,1,5139,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-07,2017-09-07,2019-02-15,concilio,,2019-04-05,,,2019-02-15,Conciliación
30,Entre Ríos,La Paz,1,5116,ORDINARIO COBRO DE PESOS,2017-08-25,2017-08-25,2019-07-23,no concilio,2019-07-23,2019-08-27,,,,
30,Entre Ríos,La Paz,1,5412,ORDINARIO ESCRITURACION,2018-10-31,2018-10-31,2019-08-13,,,,,,,
30,Entre Ríos,La Paz,1,5205,DESALOJO,2017-11-30,2017-11-30,2019-09-06,no concilio,2019-09-06,2019-10-25,,,,
30,Entre Ríos,La Paz,1,5245,COBRO DE PESOS,2018-03-19,2018-03-19,2019-09-24,no concilio,,,,,,
30,Entre Ríos,La Paz,1,5244,DESALOJO Y COBRO ALQUILERES,2018-03-19,2018-03-19,2019-09-24,no concilio,2019-11-19,2019-11-19,,,,
30,Entre Ríos,La Paz,1,4348,ORDINARIO DAÑOS Y PERJUICIOS,2015-02-09,2015-02-09,2018-11-06,no concilio,2018-11-06,2019-03-12,,2019-05-02,2019-05-15,Sent.Definitiva
30,Entre Ríos,La Paz,1,5281,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-18,2018-04-18,2019-02-22,no concilio,,,,2019-05-14,2019-05-27,Transacción
30,Entre Ríos,La Paz,1,5269,ORDINARIO ESCRITURACION,2018-04-09,2018-04-09,2019-06-04,no concilio,,,,2019-06-12,2019-08-09,Sent.Definitiva
30,Entre Ríos,La Paz,1,5331,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-19,2018-06-19,2019-09-24,no concilio,2019-09-24,2019-11-19,,2019-08-13,2019-08-14,Sent.Definitiva
30,Entre Ríos,La Paz,1,4087,USUCAPION,2014-06-25,2014-06-25,2018-11-09,no concilio,2018-11-09,2019-02-26,no concilio,2019-06-03,2019-07-03,Sent.Definitiva
30,Entre Ríos,La Paz,2,1357,USUCAPION,2007-10-08,2007-10-08,2018-09-04,no concilio,2018-11-27,2018-11-27,,,,
30,Entre Ríos,La Paz,2,4671,USUCAPION,2014-03-25,2014-03-25,2018-09-26,no concilio,,,,,,
30,Entre Ríos,La Paz,2,5266,ORDINARIO DAÑ‘OS Y PERJUICIOS,2015-10-23,2015-10-23,2018-10-17,no concilio,2019-03-07,,,,,
30,Entre Ríos,La Paz,2,5415,ORDINARIO COBRO DE PESOS,2016-05-16,2016-05-16,2018-08-07,concilio,,,,,2018-08-07,Conciliación
30,Entre Ríos,La Paz,2,5592,USUCAPION,2016-12-13,2016-12-13,2018-12-12,no concilio,2019-04-25,2019-04-25,,,,
30,Entre Ríos,La Paz,2,5746,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-08-02,2017-08-02,2018-09-24,no concilio,2018-11-28,2018-11-28,,,,
30,Entre Ríos,La Paz,2,5774,ORDINARIO,2017-09-06,2017-09-06,2018-08-15,concilio,,,,,2018-08-15,Conciliación
30,Entre Ríos,La Paz,2,4459,USUCAPION,2013-09-05,2013-09-05,2018-08-16,no concilio,2018-12-05,2018-12-05,no concilio,,,
30,Entre Ríos,La Paz,2,5506,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-09-05,2016-09-05,2018-07-26,no concilio,,,no concilio,2018-12-04,2018-12-28,Sent.Definitiva
30,Entre Ríos,La Paz,2,5811,ORDINARIO DAÑ‘OS Y PERJUICIOS,2020-10-06,2020-10-06,2018-07-04,no_realizada,,,,,,
30,Entre Ríos,La Paz,2,5870,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-06,2018-02-06,2019-02-13,concilio,,,,,2019-02-13,Conciliación
30,Entre Ríos,La Paz,2,5485,ORDINARIO DAÑOS Y PERJUICIOS,2016-08-05,2016-08-05,2019-05-09,concilio,,,,,2019-05-09,Conciliación
30,Entre Ríos,La Paz,2,5785,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-15,2017-09-15,2019-06-18,no concilio,,,,,,
30,Entre Ríos,La Paz,2,5518,DESALOJO,2016-09-14,2016-09-14,2019-07-30,no concilio,2019-10-17,2019-10-17,,,,
30,Entre Ríos,La Paz,2,5958,ACCION PREVENTIVA,2018-05-29,2018-05-29,2019-08-01,no concilio,2019-10-24,2019-10-24,,,,
30,Entre Ríos,La Paz,2,5851,INTERDICTO DE RECOBRAR,2017-12-26,2017-12-26,2019-08-08,no concilio,2019-11-06,2019-11-06,,,,
30,Entre Ríos,La Paz,2,5362,ORDINARIO DAÑOS Y PERJUICIOS,2016-02-25,2016-02-25,2019-09-04,no concilio,2020-02-13,2020-02-13,,,,
30,Entre Ríos,La Paz,2,5906,ORDINARIO SEPARACION DE BIENES,2018-04-11,2018-04-11,2019-09-11,no concilio,2019-11-14,2019-11-14,,,,
30,Entre Ríos,La Paz,2,5988,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-13,2018-06-13,2019-02-19,no concilio,2019-05-24,,no concilio,,,
30,Entre Ríos,La Paz,2,5517,DESALOJO,2016-09-14,2016-09-14,2019-03-13,no concilio,2019-06-26,2019-03-29,no concilio,,,
30,Entre Ríos,La Paz,2,5878,USUCAPION,2018-02-23,2018-02-23,2019-05-08,no concilio,2019-07-04,,no concilio,,,
30,Entre Ríos,La Paz,2,5904,ORDINARIO ACCION REIVINDICATORIA,2018-03-15,2018-03-15,2019-05-21,no concilio,2019-08-28,,no concilio,,,
30,Entre Ríos,La Paz,2,4664,USUCAPION,2014-03-18,2014-03-18,2018-07-31,no concilio,,,,2018-11-28,2019-02-22,Sent.Definitiva
30,Entre Ríos,La Paz,2,5487,REGULACION DE HONORARIOS,2016-08-10,2016-08-10,,,,,,,,
30,Entre Ríos,La Paz,2,5435,ORDINARIO DAÑOS Y PERJUICIOS,2016-05-30,2016-05-30,,,,,,,,
30,Entre Ríos,Nogoyá,1,7437,ORDINARIO DAÑ‘OS Y PERJUICIOS,2014-10-01,2014-10-01,2018-07-26,no concilio,2018-07-26,2018-10-22,,,,
30,Entre Ríos,Nogoyá,1,7658,ORDINARIO DAÑ‘OS Y PERJUICIOS,2014-12-30,2014-12-30,2018-08-17,no concilio,2018-08-17,2018-10-30,,,,
30,Entre Ríos,Nogoyá,1,8341,DESALOJO,2016-07-29,2016-07-29,2018-08-31,no concilio,2018-08-31,,,,,
30,Entre Ríos,Nogoyá,1,8919,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-12-12,2017-12-12,2018-10-02,no concilio,2018-10-02,,,,,
30,Entre Ríos,Nogoyá,1,8984,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-13,2018-03-13,2018-08-22,no concilio,2018-08-22,2018-11-08,no concilio,,,
30,Entre Ríos,Nogoyá,1,9000,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-23,2018-03-23,2018-10-09,no concilio,2018-10-09,2018-12-20,concilio,,2018-12-20,Conciliación
30,Entre Ríos,Nogoyá,1,8731,USUCAPION,2017-06-30,2017-06-30,2018-08-01,no concilio,2018-08-01,2018-10-18,no concilio,2018-10-18,2018-12-18,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,8816,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-22,2017-09-22,2018-09-25,no concilio,,,,2018-10-10,2018-12-10,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,6322,USUCAPION,2013-04-18,2013-04-18,2019-07-31,no concilio,2019-07-31,2019-10-11,,,,
30,Entre Ríos,Nogoyá,1,9400,ORDINARIO DAÑOS Y PERJUICIOS,2019-04-01,2019-04-01,2019-08-07,no concilio,2019-08-07,2019-10-04,,,,
30,Entre Ríos,Nogoyá,1,9444,ORDINARIO ACCION DE NULIDAD,2019-05-16,2019-05-16,2019-08-27,no concilio,2019-08-27,2019-11-20,,,,
30,Entre Ríos,Nogoyá,1,9173,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-21,2018-08-21,2019-08-28,no concilio,2019-08-28,2019-11-08,,,,
